nivel;distrito;concelho;freguesia;dicofre;brasao
3;Viana do Castelo;Ponte de Lima;Refóios do Lima;160737;https://dados.gov.pt/s/brasoes/160737.png
3;Viana do Castelo;Ponte de Lima;Ribeira;160739;
3;Viana do Castelo;Ponte de Lima;Sá;160740;https://dados.gov.pt/s/brasoes/160740.png
3;Viana do Castelo;Ponte de Lima;Santa Comba;160742;
3;Viana do Castelo;Ponte de Lima;Santa Cruz do Lima;160743;https://dados.gov.pt/s/brasoes/160743.png
3;Viana do Castelo;Ponte de Lima;Rebordões (Santa Maria);160744;https://dados.gov.pt/s/brasoes/160744.png
3;Viana do Castelo;Ponte de Lima;Seara;160745;https://dados.gov.pt/s/brasoes/160745.png
3;Viana do Castelo;Ponte de Lima;Serdedelo;160746;https://dados.gov.pt/s/brasoes/160746.png
3;Viana do Castelo;Ponte de Lima;Rebordões (Souto);160747;https://dados.gov.pt/s/brasoes/160747.png
3;Viana do Castelo;Ponte de Lima;Vitorino das Donas;160750;https://dados.gov.pt/s/brasoes/160750.png
3;Viana do Castelo;Ponte de Lima;Arca e Ponte de Lima;160752;
3;Viana do Castelo;Ponte de Lima;Ardegão, Freixo e Mato;160753;
3;Viana do Castelo;Ponte de Lima;Associação de freguesias do Vale do Neiva;160754;
3;Viana do Castelo;Ponte de Lima;Bárrio e Cepões;160755;
3;Viana do Castelo;Ponte de Lima;Cabaços e Fojo Lobal;160756;
3;Viana do Castelo;Ponte de Lima;Cabração e Moreira do Lima;160757;
3;Viana do Castelo;Ponte de Lima;Fornelos e Queijada;160758;
3;Viana do Castelo;Ponte de Lima;Labrujó, Rendufe e Vilar do Monte;160759;
3;Viana do Castelo;Ponte de Lima;Navió e Vitorino dos Piães;160760;
3;Viana do Castelo;Valença;Boivão;160802;https://dados.gov.pt/s/brasoes/160802.png
3;Viana do Castelo;Valença;Cerdal;160803;https://dados.gov.pt/s/brasoes/160803.png
3;Viana do Castelo;Valença;Fontoura;160805;https://dados.gov.pt/s/brasoes/160805.png
3;Viana do Castelo;Valença;Friestas;160806;https://dados.gov.pt/s/brasoes/160806.png
3;Viana do Castelo;Valença;Ganfei;160808;https://dados.gov.pt/s/brasoes/160808.png
3;Viana do Castelo;Valença;São Pedro da Torre;160812;https://dados.gov.pt/s/brasoes/160812.png
3;Viana do Castelo;Valença;Verdoejo;160816;https://dados.gov.pt/s/brasoes/160816.png
3;Viana do Castelo;Valença;União das freguesias de Gandra e Taião;160817;
3;Viana do Castelo;Valença;União das freguesias de Gondomil e Sanfins;160818;
3;Viana do Castelo;Valença;União das freguesias de São Julião e Silva;160819;
3;Viana do Castelo;Valença;União das freguesias de Valença, Cristelo Covo e Arão;160820;
3;Viana do Castelo;Viana do Castelo;Afife;160901;https://dados.gov.pt/s/brasoes/160901.png
3;Viana do Castelo;Viana do Castelo;Alvarães;160902;https://dados.gov.pt/s/brasoes/160902.png
3;Viana do Castelo;Viana do Castelo;Amonde;160903;https://dados.gov.pt/s/brasoes/160903.png
3;Viana do Castelo;Viana do Castelo;Anha;160904;https://dados.gov.pt/s/brasoes/160904.png
3;Viana do Castelo;Viana do Castelo;Areosa;160905;https://dados.gov.pt/s/brasoes/160905.png
3;Viana do Castelo;Viana do Castelo;Carreço;160908;https://dados.gov.pt/s/brasoes/160908.png
3;Viana do Castelo;Viana do Castelo;Castelo do Neiva;160910;https://dados.gov.pt/s/brasoes/160910.png
3;Viana do Castelo;Viana do Castelo;Darque;160911;https://dados.gov.pt/s/brasoes/160911.png
3;Viana do Castelo;Viana do Castelo;Freixieiro de Soutelo;160914;https://dados.gov.pt/s/brasoes/160914.png
3;Viana do Castelo;Viana do Castelo;Lanheses;160915;https://dados.gov.pt/s/brasoes/160915.png
3;Viana do Castelo;Viana do Castelo;Montaria;160920;https://dados.gov.pt/s/brasoes/160920.png
3;Viana do Castelo;Viana do Castelo;Mujães;160922;https://dados.gov.pt/s/brasoes/160922.png
3;Viana do Castelo;Viana do Castelo;São Romão de Neiva;160923;
3;Viana do Castelo;Viana do Castelo;Outeiro;160925;
3;Viana do Castelo;Viana do Castelo;Perre;160926;https://dados.gov.pt/s/brasoes/160926.png
3;Viana do Castelo;Viana do Castelo;Santa Marta de Portuzelo;160928;https://dados.gov.pt/s/brasoes/160928.png
3;Viana do Castelo;Viana do Castelo;Vila Franca;160935;https://dados.gov.pt/s/brasoes/160935.png
3;Viana do Castelo;Viana do Castelo;Vila de Punhe;160938;https://dados.gov.pt/s/brasoes/160938.png
3;Viana do Castelo;Viana do Castelo;Chafé;160940;https://dados.gov.pt/s/brasoes/160940.png
3;Viana do Castelo;Viana do Castelo;União das freguesias de Barroselas e Carvoeiro;160941;
3;Viana do Castelo;Viana do Castelo;União das freguesias de Cardielos e Serreleis;160942;
3;Viana do Castelo;Viana do Castelo;União das freguesias de Geraz do Lima (Santa Maria, Santa Leocádia e Moreira) e Deão;160943;
3;Viana do Castelo;Viana do Castelo;União das freguesias de Mazarefes e Vila Fria;160944;
3;Viana do Castelo;Viana do Castelo;União das freguesias de Nogueira, Meixedo e Vilar de Murteda;160945;
3;Viana do Castelo;Viana do Castelo;União das freguesias de Subportela, Deocriste e Portela Susã;160946;
3;Viana do Castelo;Viana do Castelo;União das freguesias de Torre e Vila Mou;160947;
3;Viana do Castelo;Viana do Castelo;União das freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela;160948;
3;Viana do Castelo;Vila Nova de Cerveira;Cornes;161003;https://dados.gov.pt/s/brasoes/161003.png
3;Viana do Castelo;Vila Nova de Cerveira;Covas;161004;https://dados.gov.pt/s/brasoes/161004.png
3;Viana do Castelo;Vila Nova de Cerveira;Gondarém;161006;https://dados.gov.pt/s/brasoes/161006.png
3;Viana do Castelo;Vila Nova de Cerveira;Loivo;161007;https://dados.gov.pt/s/brasoes/161007.png
3;Viana do Castelo;Vila Nova de Cerveira;Mentrestido;161009;https://dados.gov.pt/s/brasoes/161009.png
3;Viana do Castelo;Vila Nova de Cerveira;Sapardos;161012;https://dados.gov.pt/s/brasoes/161012.png
3;Viana do Castelo;Vila Nova de Cerveira;Sopo;161013;https://dados.gov.pt/s/brasoes/161013.png
3;Viana do Castelo;Vila Nova de Cerveira;União das freguesias de Campos e Vila Meã;161016;
3;Viana do Castelo;Vila Nova de Cerveira;União das freguesias de Candemil e Gondar;161017;
3;Viana do Castelo;Vila Nova de Cerveira;União das freguesias de Reboreda e Nogueira;161018;
3;Viana do Castelo;Vila Nova de Cerveira;União das freguesias de Vila Nova de Cerveira e Lovelhe;161019;
3;Vila Real;Alijó;Alijó;170101;https://dados.gov.pt/s/brasoes/170101.png
3;Vila Real;Alijó;Favaios;170107;https://dados.gov.pt/s/brasoes/170107.png
3;Vila Real;Alijó;Pegarinhos;170108;https://dados.gov.pt/s/brasoes/170108.png
3;Vila Real;Alijó;Pinhão;170109;https://dados.gov.pt/s/brasoes/170109.png
3;Vila Real;Alijó;Sanfins do Douro;170112;https://dados.gov.pt/s/brasoes/170112.png
3;Vila Real;Alijó;Santa Eugénia;170113;https://dados.gov.pt/s/brasoes/170113.png
3;Vila Real;Alijó;São Mamede de Ribatua;170114;https://dados.gov.pt/s/brasoes/170114.png
3;Vila Real;Alijó;Vila Chã;170116;
3;Vila Real;Alijó;Vila Verde;170117;
3;Vila Real;Alijó;Vilar de Maçada;170118;https://dados.gov.pt/s/brasoes/170118.png
3;Vila Real;Alijó;União das freguesias de Carlão e Amieiro;170120;
3;Vila Real;Alijó;União das freguesias de Castedo e Cotas;170121;
3;Vila Real;Alijó;União das freguesias de Pópulo e Ribalonga;170122;
3;Vila Real;Alijó;União das freguesias de Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas;170123;
3;Vila Real;Boticas;Beça;170203;https://dados.gov.pt/s/brasoes/170203.png
3;Vila Real;Boticas;Covas do Barroso;170208;https://dados.gov.pt/s/brasoes/170208.png
3;Vila Real;Boticas;Dornelas;170210;
3;Vila Real;Boticas;Pinho;170213;https://dados.gov.pt/s/brasoes/170213.png
3;Vila Real;Boticas;Sapiãos;170215;https://dados.gov.pt/s/brasoes/170215.png
3;Vila Real;Boticas;Alturas do Barroso e Cerdedo;170217;
3;Vila Real;Boticas;Ardãos e Bobadela;170218;
3;Vila Real;Boticas;Boticas e Granja;170219;
3;Vila Real;Boticas;Codessoso, Curros e Fiães do Tâmega;170220;
3;Vila Real;Boticas;Vilar e Viveiro;170221;
3;Vila Real;Chaves;Águas Frias;170301;https://dados.gov.pt/s/brasoes/170301.png
3;Vila Real;Chaves;Anelhe;170302;https://dados.gov.pt/s/brasoes/170302.png
3;Vila Real;Chaves;Bustelo;170305;
3;Vila Real;Chaves;Cimo de Vila da Castanheira;170309;https://dados.gov.pt/s/brasoes/170309.png
3;Vila Real;Chaves;Curalha;170310;https://dados.gov.pt/s/brasoes/170310.png
3;Vila Real;Chaves;Ervededo;170312;https://dados.gov.pt/s/brasoes/170312.png
3;Vila Real;Chaves;Faiões;170313;https://dados.gov.pt/s/brasoes/170313.png
3;Vila Real;Chaves;Lama de Arcos;170314;https://dados.gov.pt/s/brasoes/170314.png
3;Vila Real;Chaves;Mairos;170316;https://dados.gov.pt/s/brasoes/170316.png
3;Vila Real;Chaves;Moreiras;170317;https://dados.gov.pt/s/brasoes/170317.png
3;Vila Real;Chaves;Nogueira da Montanha;170318;https://dados.gov.pt/s/brasoes/170318.png
3;Vila Real;Chaves;Oura;170320;https://dados.gov.pt/s/brasoes/170320.png
3;Vila Real;Chaves;Outeiro Seco;170321;https://dados.gov.pt/s/brasoes/170321.png
3;Vila Real;Chaves;Paradela;170322;
3;Vila Real;Chaves;Redondelo;170324;https://dados.gov.pt/s/brasoes/170324.png
3;Vila Real;Chaves;Sanfins;170327;https://dados.gov.pt/s/brasoes/170327.png
3;Vila Real;Chaves;Santa Leocádia;170329;https://dados.gov.pt/s/brasoes/170329.png
3;Vila Real;Chaves;Santo António de Monforte;170330;https://dados.gov.pt/s/brasoes/170330.png
3;Vila Real;Chaves;Santo Estêvão;170331;
3;Vila Real;Chaves;São Pedro de Agostém;170333;https://dados.gov.pt/s/brasoes/170333.png
3;Vila Real;Chaves;São Vicente;170334;
3;Vila Real;Chaves;Tronco;170340;https://dados.gov.pt/s/brasoes/170340.png
3;Vila Real;Chaves;Vale de Anta;170341;https://dados.gov.pt/s/brasoes/170341.png
3;Vila Real;Chaves;Vila Verde da Raia;170343;https://dados.gov.pt/s/brasoes/170343.png
3;Vila Real;Chaves;Vilar de Nantes;170344;https://dados.gov.pt/s/brasoes/170344.png
3;Vila Real;Chaves;Vilarelho da Raia;170345;https://dados.gov.pt/s/brasoes/170345.png
3;Vila Real;Chaves;Vilas Boas;170347;https://dados.gov.pt/s/brasoes/170347.png
3;Vila Real;Chaves;Vilela Seca;170348;https://dados.gov.pt/s/brasoes/170348.png
3;Vila Real;Chaves;Vilela do Tâmega;170349;https://dados.gov.pt/s/brasoes/170349.png
3;Vila Real;Chaves;Santa Maria Maior;170350;
3;Vila Real;Chaves;Planalto de Monforte (União das freguesias de Oucidres e Bobadela);170353;
3;Vila Real;Chaves;União das freguesias da Madalena e Samaiões;170354;
3;Vila Real;Chaves;União das freguesias das Eiras, São Julião de Montenegro e Cela;170355;
3;Vila Real;Chaves;União das freguesias de Calvão e Soutelinho da Raia;170356;
3;Vila Real;Chaves;União das freguesias de Loivos e Póvoa de Agrações;170357;
3;Vila Real;Chaves;União das freguesias de Santa Cruz/Trindade e Sanjurge;170358;
3;Vila Real;Chaves;União das freguesias de Soutelo e Seara Velha;170359;
3;Vila Real;Chaves;União das freguesias de Travancas e Roriz;170360;
3;Vila Real;Chaves;Vidago (União das freguesias de Vidago, Arcossó, Selhariz e Vilarinho das Paranheiras);170361;
3;Vila Real;Mesão Frio;Barqueiros;170401;
3;Vila Real;Mesão Frio;Cidadelhe;170402;https://dados.gov.pt/s/brasoes/170402.png
3;Vila Real;Mesão Frio;Oliveira;170403;
3;Vila Real;Mesão Frio;Vila Marim;170407;https://dados.gov.pt/s/brasoes/170407.png
3;Vila Real;Mesão Frio;Mesão Frio (Santo André);170408;
3;Vila Real;Mondim de Basto;Atei;170501;https://dados.gov.pt/s/brasoes/170501.png
3;Vila Real;Mondim de Basto;Bilhó;170502;https://dados.gov.pt/s/brasoes/170502.png
3;Vila Real;Mondim de Basto;São Cristóvão de Mondim de Basto;170505;
3;Vila Real;Mondim de Basto;Vilar de Ferreiros;170508;https://dados.gov.pt/s/brasoes/170508.png
3;Vila Real;Mondim de Basto;União das freguesias de Campanhó e Paradança;170509;
3;Vila Real;Mondim de Basto;União das freguesias de Ermelo e Pardelhas;170510;
3;Vila Real;Montalegre;Cabril;170601;
3;Vila Real;Montalegre;Cervos;170603;https://dados.gov.pt/s/brasoes/170603.png
3;Vila Real;Montalegre;Chã;170604;https://dados.gov.pt/s/brasoes/170604.png
3;Vila Real;Montalegre;Covelo do Gerês;170607;https://dados.gov.pt/s/brasoes/170607.png
3;Vila Real;Montalegre;Ferral;170609;https://dados.gov.pt/s/brasoes/170609.png
3;Vila Real;Montalegre;Gralhas;170612;https://dados.gov.pt/s/brasoes/170612.png
3;Vila Real;Montalegre;Morgade;170616;https://dados.gov.pt/s/brasoes/170616.png
3;Vila Real;Montalegre;Negrões;170618;https://dados.gov.pt/s/brasoes/170618.png
3;Vila Real;Montalegre;Outeiro;170619;
3;Vila Real;Montalegre;Pitões das Junias;170623;https://dados.gov.pt/s/brasoes/170623.png
3;Vila Real;Montalegre;Reigoso;170625;https://dados.gov.pt/s/brasoes/170625.png
3;Vila Real;Montalegre;Salto;170626;https://dados.gov.pt/s/brasoes/170626.png
3;Vila Real;Montalegre;Santo André;170627;
3;Vila Real;Montalegre;Sarraquinhos;170629;https://dados.gov.pt/s/brasoes/170629.png
3;Vila Real;Montalegre;Solveira;170631;https://dados.gov.pt/s/brasoes/170631.png
3;Vila Real;Montalegre;Tourém;170632;https://dados.gov.pt/s/brasoes/170632.png
3;Vila Real;Montalegre;Vila da Ponte;170635;https://dados.gov.pt/s/brasoes/170635.png
3;Vila Real;Montalegre;União das freguesias de Cambeses do Rio, Donões e Mourilhe;170636;
3;Vila Real;Montalegre;União das freguesias de Meixedo e Padornelos;170637;
3;Vila Real;Montalegre;União das freguesias de Montalegre e Padroso;170638;
3;Vila Real;Montalegre;União das freguesias de Paradela, Contim e Fiães;170639;
3;Vila Real;Montalegre;União das freguesias de Sezelhe e Covelães;170640;
3;Vila Real;Montalegre;União das freguesias de Venda Nova e Pondras;170641;
3;Vila Real;Montalegre;União das freguesias de Viade de Baixo e Fervidelas;170642;
3;Vila Real;Montalegre;União das freguesias de Vilar de Perdizes e Meixide;170643;
3;Vila Real;Murça;Candedo;170701;
3;Vila Real;Murça;Fiolhoso;170703;https://dados.gov.pt/s/brasoes/170703.png
3;Vila Real;Murça;Jou;170704;https://dados.gov.pt/s/brasoes/170704.png
3;Vila Real;Murça;Murça;170705;https://dados.gov.pt/s/brasoes/170705.png
3;Vila Real;Murça;Valongo de Milhais;170708;https://dados.gov.pt/s/brasoes/170708.png
3;Vila Real;Murça;União das freguesias de Carva e Vilares;170710;
3;Vila Real;Murça;União das freguesias de Noura e Palheiros;170711;
3;Vila Real;Peso da Régua;Fontelas;170802;https://dados.gov.pt/s/brasoes/170802.png
3;Vila Real;Peso da Régua;Loureiro;170805;
3;Vila Real;Peso da Régua;Sedielos;170809;https://dados.gov.pt/s/brasoes/170809.png
3;Vila Real;Peso da Régua;Vilarinho dos Freires;170810;https://dados.gov.pt/s/brasoes/170810.png
3;Vila Real;Peso da Régua;União das freguesias de Galafura e Covelinhas;170813;
3;Vila Real;Peso da Régua;União das freguesias de Moura Morta e Vinhós;170814;
3;Vila Real;Peso da Régua;União das freguesias de Peso da Régua e Godim;170815;
3;Vila Real;Peso da Régua;União das freguesias de Poiares e Canelas;170816;
3;Vila Real;Ribeira de Pena;Alvadia;170901;https://dados.gov.pt/s/brasoes/170901.png
3;Vila Real;Ribeira de Pena;Canedo;170902;https://dados.gov.pt/s/brasoes/170902.png
3;Vila Real;Ribeira de Pena;Santa Marinha;170906;https://dados.gov.pt/s/brasoes/170906.png
3;Vila Real;Ribeira de Pena;União das freguesias de Cerva e Limões;170908;
3;Vila Real;Ribeira de Pena;União das freguesias de Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega;170909;
3;Vila Real;Sabrosa;Celeirós;171001;https://dados.gov.pt/s/brasoes/171001.png
3;Vila Real;Sabrosa;Covas do Douro;171002;https://dados.gov.pt/s/brasoes/171002.png
3;Vila Real;Sabrosa;Gouvinhas;171004;https://dados.gov.pt/s/brasoes/171004.png
3;Vila Real;Sabrosa;Parada de Pinhão;171005;https://dados.gov.pt/s/brasoes/171005.png
3;Vila Real;Sabrosa;Paços;171007;https://dados.gov.pt/s/brasoes/171007.png
3;Vila Real;Sabrosa;Sabrosa;171009;https://dados.gov.pt/s/brasoes/171009.png
3;Vila Real;Sabrosa;São Lourenço de Ribapinhão;171011;https://dados.gov.pt/s/brasoes/171011.png
3;Vila Real;Sabrosa;Souto Maior;171013;https://dados.gov.pt/s/brasoes/171013.png
3;Vila Real;Sabrosa;Torre do Pinhão;171014;https://dados.gov.pt/s/brasoes/171014.png
3;Vila Real;Sabrosa;Vilarinho de São Romão;171015;https://dados.gov.pt/s/brasoes/171015.png
3;Vila Real;Sabrosa;União das freguesias de Provesende, Gouvães do Douro e São Cristóvão do Douro;171016;
3;Vila Real;Sabrosa;União das freguesias de São Martinho de Antas e Paradela de Guiães;171017;
3;Vila Real;Santa Marta de Penaguião;Alvações do Corgo;171101;https://dados.gov.pt/s/brasoes/171101.png
3;Vila Real;Santa Marta de Penaguião;Cumieira;171102;https://dados.gov.pt/s/brasoes/171102.png
3;Vila Real;Santa Marta de Penaguião;Fontes;171103;
3;Vila Real;Santa Marta de Penaguião;Medrões;171106;https://dados.gov.pt/s/brasoes/171106.png
3;Vila Real;Santa Marta de Penaguião;Sever;171110;https://dados.gov.pt/s/brasoes/171110.png
3;Vila Real;Santa Marta de Penaguião;União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane;171111;
3;Vila Real;Santa Marta de Penaguião;União das freguesias de Louredo e Fornelos;171112;
3;Vila Real;Valpaços;Água Revés e Crasto;171201;https://dados.gov.pt/s/brasoes/171201.png
3;Vila Real;Valpaços;Algeriz;171203;https://dados.gov.pt/s/brasoes/171203.png
3;Vila Real;Valpaços;Bouçoães;171205;https://dados.gov.pt/s/brasoes/171205.png
3;Vila Real;Valpaços;Canaveses;171206;https://dados.gov.pt/s/brasoes/171206.png
3;Vila Real;Valpaços;Ervões;171209;https://dados.gov.pt/s/brasoes/171209.png
3;Vila Real;Valpaços;Fornos do Pinhal;171211;https://dados.gov.pt/s/brasoes/171211.png
3;Vila Real;Valpaços;Friões;171212;https://dados.gov.pt/s/brasoes/171212.png
3;Vila Real;Valpaços;Padrela e Tazem;171215;https://dados.gov.pt/s/brasoes/171215.png
3;Vila Real;Valpaços;Possacos;171216;https://dados.gov.pt/s/brasoes/171216.png
3;Vila Real;Valpaços;Rio Torto;171217;https://dados.gov.pt/s/brasoes/171217.png
3;Vila Real;Valpaços;Santa Maria de Emeres;171219;https://dados.gov.pt/s/brasoes/171219.png
3;Vila Real;Valpaços;Santa Valha;171220;https://dados.gov.pt/s/brasoes/171220.png
3;Vila Real;Valpaços;Santiago da Ribeira de Alhariz;171221;https://dados.gov.pt/s/brasoes/171221.png
3;Vila Real;Valpaços;São João da Corveira;171222;https://dados.gov.pt/s/brasoes/171222.png
3;Vila Real;Valpaços;São Pedro de Veiga de Lila;171223;https://dados.gov.pt/s/brasoes/171223.png
3;Vila Real;Valpaços;Serapicos;171224;
3;Vila Real;Valpaços;Vales;171227;https://dados.gov.pt/s/brasoes/171227.png
3;Vila Real;Valpaços;Vassal;171229;https://dados.gov.pt/s/brasoes/171229.png
3;Vila Real;Valpaços;Veiga de Lila;171230;https://dados.gov.pt/s/brasoes/171230.png
3;Vila Real;Valpaços;Vilarandelo;171231;https://dados.gov.pt/s/brasoes/171231.png
3;Vila Real;Valpaços;Carrazedo de Montenegro e Curros;171232;
3;Vila Real;Valpaços;Lebução, Fiães e Nozelos;171233;
3;Vila Real;Valpaços;Sonim e Barreiros;171234;
3;Vila Real;Valpaços;Tinhela e Alvarelhos;171235;
3;Vila Real;Valpaços;Valpaços e Sanfins;171236;
3;Vila Real;Vila Pouca de Aguiar;Alfarela de Jales;171302;https://dados.gov.pt/s/brasoes/171302.png
3;Vila Real;Vila Pouca de Aguiar;Bornes de Aguiar;171303;https://dados.gov.pt/s/brasoes/171303.png
3;Vila Real;Vila Pouca de Aguiar;Bragado;171304;https://dados.gov.pt/s/brasoes/171304.png
3;Vila Real;Vila Pouca de Aguiar;Capeludos;171305;https://dados.gov.pt/s/brasoes/171305.png
3;Vila Real;Vila Pouca de Aguiar;Soutelo de Aguiar;171310;https://dados.gov.pt/s/brasoes/171310.png
3;Vila Real;Vila Pouca de Aguiar;Telões;171311;
3;Vila Real;Vila Pouca de Aguiar;Tresminas;171312;https://dados.gov.pt/s/brasoes/171312.png
3;Vila Real;Vila Pouca de Aguiar;Valoura;171313;https://dados.gov.pt/s/brasoes/171313.png
3;Vila Real;Vila Pouca de Aguiar;Vila Pouca de Aguiar;171314;
3;Vila Real;Vila Pouca de Aguiar;Vreia de Bornes;171315;https://dados.gov.pt/s/brasoes/171315.png
3;Vila Real;Vila Pouca de Aguiar;Vreia de Jales;171316;https://dados.gov.pt/s/brasoes/171316.png
3;Vila Real;Vila Pouca de Aguiar;Sabroso de Aguiar;171317;https://dados.gov.pt/s/brasoes/171317.png
3;Vila Real;Vila Pouca de Aguiar;Alvão;171319;
3;Vila Real;Vila Pouca de Aguiar;União das freguesias de Pensalvos e Parada de Monteiros;171320;
3;Vila Real;Vila Real;Abaças;171401;https://dados.gov.pt/s/brasoes/171401.png
3;Vila Real;Vila Real;Andrães;171403;https://dados.gov.pt/s/brasoes/171403.png
3;Vila Real;Vila Real;Arroios;171404;
3;Vila Real;Vila Real;Campeã;171406;https://dados.gov.pt/s/brasoes/171406.png
3;Vila Real;Vila Real;Folhadela;171409;https://dados.gov.pt/s/brasoes/171409.png
3;Vila Real;Vila Real;Guiães;171410;https://dados.gov.pt/s/brasoes/171410.png
3;Vila Real;Vila Real;Lordelo;171414;
3;Vila Real;Vila Real;Mateus;171415;https://dados.gov.pt/s/brasoes/171415.png
3;Vila Real;Vila Real;Mondrões;171416;https://dados.gov.pt/s/brasoes/171416.png
3;Vila Real;Vila Real;Parada de Cunhos;171420;https://dados.gov.pt/s/brasoes/171420.png
3;Vila Real;Vila Real;Torgueda;171426;https://dados.gov.pt/s/brasoes/171426.png
3;Vila Real;Vila Real;Vila Marim;171429;
3;Vila Real;Vila Real;União das freguesias de Adoufe e Vilarinho de Samardã;171431;
3;Vila Real;Vila Real;União das freguesias de Borbela e Lamas de Olo;171432;
3;Vila Real;Vila Real;União das freguesias de Constantim e Vale de Nogueiras;171433;
3;Vila Real;Vila Real;União das freguesias de Mouçós e Lamares;171434;
3;Vila Real;Vila Real;União das freguesias de Nogueira e Ermida;171435;
3;Vila Real;Vila Real;União das freguesias de Pena, Quintã e Vila Cova;171436;
3;Vila Real;Vila Real;União das freguesias de São Tomé do Castelo e Justes;171437;
3;Vila Real;Vila Real;Vila Real;171438;
3;Viseu;Armamar;Aldeias;180101;https://dados.gov.pt/s/brasoes/180101.png
3;Viseu;Armamar;Cimbres;180104;https://dados.gov.pt/s/brasoes/180104.png
3;Viseu;Armamar;Folgosa;180106;
3;Viseu;Armamar;Fontelo;180107;https://dados.gov.pt/s/brasoes/180107.png
3;Viseu;Armamar;Queimada;180109;https://dados.gov.pt/s/brasoes/180109.png
3;Viseu;Armamar;Queimadela;180110;https://dados.gov.pt/s/brasoes/180110.png
3;Viseu;Armamar;Santa Cruz;180111;
3;Viseu;Armamar;São Cosmado;180114;https://dados.gov.pt/s/brasoes/180114.png
3;Viseu;Armamar;São Martinho das Chãs;180115;https://dados.gov.pt/s/brasoes/180115.png
3;Viseu;Armamar;Vacalar;180118;https://dados.gov.pt/s/brasoes/180118.png
3;Viseu;Armamar;Armamar;180120;
3;Viseu;Armamar;União das freguesias de Aricera e Goujoim;180121;
3;Viseu;Armamar;União das freguesias de São Romão e Santiago;180122;
3;Viseu;Armamar;União das freguesias de Vila Seca e Santo Adrião;180123;
3;Viseu;Carregal do Sal;Beijós;180201;https://dados.gov.pt/s/brasoes/180201.png
3;Viseu;Carregal do Sal;Cabanas de Viriato;180202;https://dados.gov.pt/s/brasoes/180202.png
3;Viseu;Carregal do Sal;Oliveira do Conde;180204;https://dados.gov.pt/s/brasoes/180204.png
3;Viseu;Carregal do Sal;Parada;180206;
3;Viseu;Carregal do Sal;Carregal do Sal;180208;
3;Viseu;Castro Daire;Almofala;180301;https://dados.gov.pt/s/brasoes/180301.png
3;Viseu;Castro Daire;Cabril;180303;
3;Viseu;Castro Daire;Castro Daire;180304;https://dados.gov.pt/s/brasoes/180304.png
3;Viseu;Castro Daire;Cujó;180305;https://dados.gov.pt/s/brasoes/180305.png
3;Viseu;Castro Daire;Gosende;180309;https://dados.gov.pt/s/brasoes/180309.png
3;Viseu;Castro Daire;Mões;180312;https://dados.gov.pt/s/brasoes/180312.png
3;Viseu;Castro Daire;Moledo;180313;https://dados.gov.pt/s/brasoes/180313.png
3;Viseu;Castro Daire;Monteiras;180314;https://dados.gov.pt/s/brasoes/180314.png
3;Viseu;Castro Daire;Pepim;180317;https://dados.gov.pt/s/brasoes/180317.png
3;Viseu;Castro Daire;Pinheiro;180319;
3;Viseu;Castro Daire;São Joaninho;180322;https://dados.gov.pt/s/brasoes/180322.png
3;Viseu;Castro Daire;União das freguesias de Mamouros, Alva e Ribolhos;180323;
3;Viseu;Castro Daire;União das freguesias de Mezio e Moura Morta;180324;
3;Viseu;Castro Daire;União das freguesias de Parada de Ester e Ester;180325;
3;Viseu;Castro Daire;União das freguesias de Picão e Ermida;180326;
3;Viseu;Castro Daire;União das freguesias de Reriz e Gafanhão;180327;
3;Viseu;Cinfães;Cinfães;180403;https://dados.gov.pt/s/brasoes/180403.png
3;Viseu;Cinfães;Espadanedo;180404;https://dados.gov.pt/s/brasoes/180404.png
3;Viseu;Cinfães;Ferreiros de Tendais;180405;https://dados.gov.pt/s/brasoes/180405.png
3;Viseu;Cinfães;Fornelos;180406;
3;Viseu;Cinfães;Moimenta;180408;
3;Viseu;Cinfães;Nespereira;180409;
3;Viseu;Cinfães;Oliveira do Douro;180410;
3;Viseu;Cinfães;Santiago de Piães;180412;https://dados.gov.pt/s/brasoes/180412.png
3;Viseu;Cinfães;São Cristóvão de Nogueira;180413;
3;Viseu;Cinfães;Souselo;180414;https://dados.gov.pt/s/brasoes/180414.png
3;Viseu;Cinfães;Tarouquela;180415;https://dados.gov.pt/s/brasoes/180415.png
3;Viseu;Cinfães;Tendais;180416;https://dados.gov.pt/s/brasoes/180416.png
3;Viseu;Cinfães;Travanca;180417;
3;Viseu;Cinfães;União das freguesias de Alhões, Bustelo, Gralheira e Ramires;180418;
3;Viseu;Lamego;Avões;180502;https://dados.gov.pt/s/brasoes/180502.png
3;Viseu;Lamego;Britiande;180504;https://dados.gov.pt/s/brasoes/180504.png
3;Viseu;Lamego;Cambres;180505;https://dados.gov.pt/s/brasoes/180505.png
3;Viseu;Lamego;Ferreirim;180507;https://dados.gov.pt/s/brasoes/180507.png
3;Viseu;Lamego;Ferreiros de Avões;180508;https://dados.gov.pt/s/brasoes/180508.png
3;Viseu;Lamego;Figueira;180509;https://dados.gov.pt/s/brasoes/180509.png
